,cid,text,time,author,channel,votes,photo,heart
72,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JuWTGP8Yar, @TARVIIN DHANUSH  ？。？。！！？~！？？。。？！~！？。。？？乙？（！。~~~~：~~~~~？！！！！！,2 months ago,kajiniinijak group,UCN4qkSkud3zDjl02AYd9qCg,10,https://yt3.ggpht.com/ytc/AAUvwnhA9UatoyHPh1pYHmGhNJM3LuSJnztKZuLxWSoP=s176-c-k-c0x00ffffff-no-rj,False
73,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JuVQociPNY,Wow 😍😍😍😍,2 months ago,rajesh kumar,UC2pD5MIfl3YKeOoPAxL6poA,18,https://yt3.ggpht.com/ytc/AAUvwnjx-w461vqw9mXjVqzpVrAr-0Y3qtdGO6umD9AvdA=s176-c-k-c0x00ffffff-no-rj,False
74,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JuVFCq9Pz4,Enakum lyric video oru chance kudunga Brother😅,2 months ago,SHyam vFx Studio,UCimsk0p4ipyacyRFGgRU4Mg,18,https://yt3.ggpht.com/ytc/AAUvwni4EYltaHVcjeckeG1uBYFYwWtnwV8KLK8GfaS5OQ=s176-c-k-c0x00ffffff-no-rj,False
75,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JuUybWjnlY,Semma song bro,2 months ago,Sekar T,UCaF8vw35movtJP7Eili1VhA,20,https://yt3.ggpht.com/ytc/AAUvwnjcnh3NFN_09hti7_6N0IV_QrjluJjiLtWmpA=s176-c-k-c0x00ffffff-no-rj,False
76,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JuUwlwBtat,Song Sema super,2 months ago,Santhiya,UCWsXIcUqQpBNhf8T5rXBK2A,20,https://yt3.ggpht.com/ytc/AAUvwnjn8tQZwyqXfU5Q_ndUlEUeXKHwK1suyo2JUbl5=s176-c-k-c0x00ffffff-no-rj,False
77,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JuUuqP6L44,தனுஷ் அண்ணா ரசிகர்கள் இங்கே லைக் போடவும் 👍🔥,2 months ago,Daranii 5,UCPEKgb8LylWMuYygpdfjwpA,28,https://yt3.ggpht.com/ytc/AAUvwnj4UG0nhClFomjo1ZuLGVwluQdkKcuoXhAztV9q2g=s176-c-k-c0x00ffffff-no-rj,False
78,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JuUi2EOnTG,Dhanush veriyans like 👍,2 months ago,RG Gamer!!,UCU11ObmKvWd9JSUPxkZNwZg,28,https://yt3.ggpht.com/ytc/AAUvwnjtX6Yecs3l4Ut2tNUl-70KeNBX3xIAuv6e9keGJg=s176-c-k-c0x00ffffff-no-rj,False
79,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JuUSpdiS7b,தனுஷ் அண்ணா ரசிகர்கள் இங்கே ஒரு லைக் போட்டு போகவும் 😎🔥🔥✨நண்பர்கள் தயவுசெய்து எனது யூடியூப் சேனலை ஆதரிக்கவும்🙏🙏,2 months ago,Daranii 5,UCPEKgb8LylWMuYygpdfjwpA,37,https://yt3.ggpht.com/ytc/AAUvwnj4UG0nhClFomjo1ZuLGVwluQdkKcuoXhAztV9q2g=s176-c-k-c0x00ffffff-no-rj,False
80,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9K-plZ6nCP-, @TARVIIN DHANUSH  CV. V SD,2 months ago,Ambeth ambethkar,UCFreDn6GfhjIZ19PlOn2zpg,0,https://yt3.ggpht.com/ytc/AAUvwngI7FeEmeAH4Nu1OK5jtbffNru0xVSdh0i-ng=s176-c-k-c0x00ffffff-no-rj,False
81,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9K-pDyFJjRY, @TARVIIN DHANUSH  9oo,2 months ago,Kali Charan,UC-LODMWGaY5jFTxdn1raRyQ,0,https://yt3.ggpht.com/ytc/AAUvwngpFSXk9IVQKXuWtYH88zGwdMM2ClUqjySchA=s176-c-k-c0x00ffffff-no-rj,False
82,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9K-ox-BABUN, @TARVIIN DHANUSH  iom,2 months ago,Rameshnathu Ramesh nanthu,UCRpwJeyUr9vCo5FwhFzd73g,0,https://yt3.ggpht.com/ytc/AAUvwniTZueb11OiTEbpVzrnKS_qJumoDHnfw-2bBg=s176-c-k-c0x00ffffff-no-rj,False
83,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9K-afk-zGSS,I love you so much Dosto,2 months ago,Mohit sogun Music studio rajsthan,UC57aeXRbV0bw-m2x_hPG8qA,0,https://yt3.ggpht.com/ytc/AAUvwng7sSfoQObuyG09USBhEBPOQN4MyFCqOBQSbJWYNA=s176-c-k-c0x00ffffff-no-rj,False
84,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9K-ae9IEelX,Love you so much Dosto,2 months ago,Mohit sogun Music studio rajsthan,UC57aeXRbV0bw-m2x_hPG8qA,0,https://yt3.ggpht.com/ytc/AAUvwng7sSfoQObuyG09USBhEBPOQN4MyFCqOBQSbJWYNA=s176-c-k-c0x00ffffff-no-rj,False
85,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9K-3ffGirJA,"Mere recipes dekhe
Mera saath dijiye!!",2 months ago,baby's cook book,UCREWIxI4j0ijY8hZDbb3VYQ,0,https://yt3.ggpht.com/ytc/AAUvwnhHF4tD2X2oBSCkD0WsYlDx9ojVA4YHNXft9Atutw=s176-c-k-c0x00ffffff-no-rj,False
86,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9K-3_fq5dsn,"Mere recipes dekhe
Mera saath dijiye!!",2 months ago,baby's cook book,UCREWIxI4j0ijY8hZDbb3VYQ,0,https://yt3.ggpht.com/ytc/AAUvwnhHF4tD2X2oBSCkD0WsYlDx9ojVA4YHNXft9Atutw=s176-c-k-c0x00ffffff-no-rj,False
87,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9K-3_BgNHSm,"Mere recipes dekhe
Mera saath dijiye!!",2 months ago,baby's cook book,UCREWIxI4j0ijY8hZDbb3VYQ,0,https://yt3.ggpht.com/ytc/AAUvwnhHF4tD2X2oBSCkD0WsYlDx9ojVA4YHNXft9Atutw=s176-c-k-c0x00ffffff-no-rj,False
88,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9K-0aFta_Z-,ethu ayyappan song,2 months ago,V Vishnu,UCUzV7sBHpyOpjJTr6PDzoew,1,https://yt3.ggpht.com/ytc/AAUvwngv3vsEPOQ9QTmRHAEPsCBvGGi7OfaRHfSnUg=s176-c-k-c0x00ffffff-no-rj,False
89,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JzQ2K61f0u,Proud to be a great fan of Dhanush 😍,2 months ago,chitra senthil,UCtXIQIDP4X-hR4K8aneZJlA,1,https://yt3.ggpht.com/ytc/AAUvwniQIZCzYC58OdvX_vYKb554cUM-pqBivb7qWg=s176-c-k-c0x00ffffff-no-rj,False
90,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JzMjAEv-pc,Super thala,2 months ago,ME Creation Tamil,UCPm4LAG_lRzk7DV6s3hLCuw,0,https://yt3.ggpht.com/SSCOMsh-mvv8WvaYOgMsMCN3KO2jYSZn6qhToCmtGEL1H-e6Z56u95QT06BHWyy1-bPgONBImK0=s176-c-k-c0x00ffffff-no-rj,False
91,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JzMgAuZkgw,Dhahush Anna fannn,2 months ago,ME Creation Tamil,UCPm4LAG_lRzk7DV6s3hLCuw,0,https://yt3.ggpht.com/SSCOMsh-mvv8WvaYOgMsMCN3KO2jYSZn6qhToCmtGEL1H-e6Z56u95QT06BHWyy1-bPgONBImK0=s176-c-k-c0x00ffffff-no-rj,False
92,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JzI6rNqYPC,ऎंदा पाटता इरूंधालम ओरू न्याय वेंआमादा...🤣,2 months ago,Ajay,UC7qD77rRkl0n2miN7zMMokw,0,https://yt3.ggpht.com/ytc/AAUvwnjqGKLbP58vzfPOUTS_Fp-c9hDhLtlxQXmCcjPT=s176-c-k-c0x00ffffff-no-rj,False
93,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JzGmXhPn4p,Sema song,2 months ago,Priya Queen,UCd6W-_tsRAH-zi2eENZC8Hg,0,https://yt3.ggpht.com/ytc/AAUvwngzX0Oc9-VRRlhIk76pFQua4g41nNPp_-zF1Q=s176-c-k-c0x00ffffff-no-rj,False
94,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JzF6RKW8Jh,Semaya dhanush 👍❤️,2 months ago,Thathamangalam Selvakumar,UC1OHTyzKdeT0GzpuT2fQtkA,0,https://yt3.ggpht.com/ytc/AAUvwngE4d9NzT66fAxRHkaW488tj0nJ3th1ea79kSxcxao=s176-c-k-c0x00ffffff-no-rj,False
95,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9Jz96Hxu_DV, @TARVIIN DHANUSH  cçccc,2 months ago,Bhupat Valaji,UCVGRQGSCmFZkDDGLSHXI6hg,0,https://yt3.ggpht.com/ytc/AAUvwng1hrOdr_UClvZp7_Wg2XMDOU4caC9i5Hjn5A=s176-c-k-c0x00ffffff-no-rj,False
96,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9Jz6WQP-PuT,Mass song.,2 months ago,R Sudalai,UCkFTIIHTJFc2dosUal3tEBQ,1,https://yt3.ggpht.com/ytc/AAUvwnhKxdJLPVpUkWDCUgJA7iYLCoAJd6nUR5pVUsMnSw=s176-c-k-c0x00ffffff-no-rj,False
97,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9Jz3QRGIHCp,தரமான சாங்,2 months ago,Tamil Sathish,UCahwxITCpGzVtB9AolDap-A,2,https://yt3.ggpht.com/ytc/AAUvwnhzSVgkTXXx8-tA8Q0kIXxC_dHt1QDOvw8wTw=s176-c-k-c0x00ffffff-no-rj,False
98,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JyuWO0UTLr, @TARVIIN DHANUSH  9,2 months ago,꧁Smhd Ads꧂,UCsjTwe24TJRAhcrDIlYpNnA,0,https://yt3.ggpht.com/ytc/AAUvwnh6g8j90A7ezASt406jBhDsMV9p86DYR-7-re0K=s176-c-k-c0x00ffffff-no-rj,False
99,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9Jyir4gPKgH,"இங்கே ஒரு நல்ல முயற்சி பதிவு உள்ளது, ஒரு முறை பார்த்துவிட்டு உங்கள் கருத்துகளை பதிவு செய்யவும் தாழ்மையுடன் கேட்டு கொள்கிறேன்.

சேனல் name Nakkal Time - (நக்கல் டைம்)",2 months ago,Redmi A2,UCmEBxKZTB58GdmVUUgIpCGA,0,https://yt3.ggpht.com/ytc/AAUvwniqlaPyckbhgB4vzcDYSGXZoNQwNiV0uVyUug=s176-c-k-c0x00ffffff-no-rj,False
100,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JygxM3ZVnY, @A J Paramesh  𝒖𝒉𝒉𝒖,2 months ago,Naga Raj,UCUdYMYsHji49tIS388aRzPg,0,https://yt3.ggpht.com/ytc/AAUvwng6tfV4kiZz9vWp6IyI4PAkLPNoLwKZ-Af5lA=s176-c-k-c0x00ffffff-no-rj,False
101,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JyfvJBvVOC,தனுஷ் அண்ணா பாடல் எப்போ ரிலிஸ்,2 months ago,Sullan Mohan,UCfXY_nmJGMzfK3PtraxdqxA,0,https://yt3.ggpht.com/ytc/AAUvwnhqHBFBaNpSHE6M2B_e-tmJ_g9CU-lwfWdRUZo=s176-c-k-c0x00ffffff-no-rj,False
102,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JyfrlOFTIg,பாடல் வேற லெவல்,2 months ago,Sullan Mohan,UCfXY_nmJGMzfK3PtraxdqxA,0,https://yt3.ggpht.com/ytc/AAUvwnhqHBFBaNpSHE6M2B_e-tmJ_g9CU-lwfWdRUZo=s176-c-k-c0x00ffffff-no-rj,False
103,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JyaFKU16hf, @TARVIIN DHANUSH  ĺl,2 months ago,N. Gunasekaran,UCCLksSzuX_8clQVDjFof0tQ,0,https://yt3.ggpht.com/ytc/AAUvwnhfuVaJqKk6EYkxZV87XgDAUJJgDAIbTJXUOjTvTA=s176-c-k-c0x00ffffff-no-rj,False
104,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9Jy_DPZEP8E, @TARVIIN DHANUSH  nn,2 months ago,Sasi Kumar,UCa5IZ068OuoP1YnM8DaJFEg,0,https://yt3.ggpht.com/ytc/AAUvwnieHMVkr3zC6bpXY9Ur2z64k59EQQAn0WFzDcNpIA=s176-c-k-c0x00ffffff-no-rj,False
105,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JyZyt0dnQm,Ppp,2 months ago,Aswin Bahulayan,UCmo49YCPVkSrWDUMA-AYOiw,0,https://yt3.ggpht.com/ytc/AAUvwni4I6GyCzMfpRNMTV-CpwMnIIadtLmEaCnsYmuamg=s176-c-k-c0x00ffffff-no-rj,False
106,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JyZt0OfouJ,Solla varthai illai more than 60 times i listend this voice and music fantastic,2 months ago,Ashok Kumar,UCDmZWJXSa4rubdJewqLoxpA,0,https://yt3.ggpht.com/ytc/AAUvwngeriQCmQE4VAYFRffCWHvLznP428_yBuN-9bI1=s176-c-k-c0x00ffffff-no-rj,False
107,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JyXHr8Bz1q, @TARVIIN DHANUSH  45,2 months ago,Ashok Kumar,UCDmZWJXSa4rubdJewqLoxpA,0,https://yt3.ggpht.com/ytc/AAUvwngeriQCmQE4VAYFRffCWHvLznP428_yBuN-9bI1=s176-c-k-c0x00ffffff-no-rj,False
108,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JyWQeNLPaI,Lyric+Santhosh+singer mam = Close enough (KARNAN),2 months ago,Dinesh selvam,UC0x-97rdvmbBCRq-SBfe1Bg,0,https://yt3.ggpht.com/ytc/AAUvwng06oxziApwvB1eZnNIVnOFSLf1dfClvvIjqg=s176-c-k-c0x00ffffff-no-rj,False
109,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JyFEeBS4Nl,"N,
Axz
.",2 months ago,Krish Na,UCxzFqay3QTrVMpJJm-KanpA,0,https://yt3.ggpht.com/ytc/AAUvwnh9xwpigE-elJ5kdbm3R6bvS1P5j0I21rHFHYrZ=s176-c-k-c0x00ffffff-no-rj,False
110,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9Jy2hHFyB0x, @Vittal Nandola  apdiye enakum ethuna kattatha paathu sollungka bro,2 months ago,Bala Sujith,UCyRPcyugQerND6VWmSWpc1A,0,https://yt3.ggpht.com/ytc/AAUvwngAzQdSXlqAlXHqDDU9MijE0VTQltd8bsdkwgeEfA=s176-c-k-c0x00ffffff-no-rj,False
111,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JxjjvQpkgm,இந்த பாடல் வரிகள் என் தலைவனை வரச்சொல்லி எழுதி இருந்த மாதிரி இருக்கு. 💓🙏,2 months ago,பரராஜசிங்கம் முரளிதரன்,UCy2kceSswkw4y93McLnLXpA,1,https://yt3.ggpht.com/ytc/AAUvwni_CchyOgsY0vb8ZVzurSopCqTauwyQs0tEgzFVjw=s176-c-k-c0x00ffffff-no-rj,False
112,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JxRaVZXIcU,இந்த பாட்டில் வரும் பாட்டியின் குரலை கேட்டாலே நாடி நரம்பு எல்லாம் துடிக்கிறது.,2 months ago,aravinthan selvam,UCbXwAb39P_AXk-4XKsXsw4Q,1,https://yt3.ggpht.com/ytc/AAUvwnhYeQVMldtMywFr2ZTvnDboImjPG7lay5O4tsai=s176-c-k-c0x00ffffff-no-rj,False
113,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JxOvUGajLP,Pls support my channel 🙏🙏,2 months ago,SIVAKUMAR INFOTECH,UCzTz9snfHBbhakmRtZw7i-g,0,https://yt3.ggpht.com/ytc/AAUvwnhXzRpWXLwhiTTAx5bO6Q4Qngbv2n8vkFY4dUSL2w=s176-c-k-c0x00ffffff-no-rj,False
114,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JxLnrL-LT8, @KD TUBER  Ok Mone,2 months ago,R.Kaviyan 1U19BL016,UCN-uBLCNMp2SjpaCo1k6K7w,0,https://yt3.ggpht.com/ytc/AAUvwnh6wAoQxordHmC2NKfilYSatJq20Al30NkkHztW=s176-c-k-c0x00ffffff-no-rj,False
115,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9Jx3lyWdlkM,💯💯💯💥💥,2 months ago,jayamani Ss,UCLAbaP3GLeBPbbaR5nAC04g,0,https://yt3.ggpht.com/ytc/AAUvwnhYT5tXqYJ4M2fzHf9pSSxz2vzScag-B_dGdSqCAQ=s176-c-k-c0x00ffffff-no-rj,False
116,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JwyYTHOyYP,"""I want to do something in youtube""
""I have no job and money""
""YouTube not giving views""
""Ya I am worst than others""
 Help me 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻",2 months ago,KYOJIN Gaming,UCSC-wr5AGbIo5ZhYce2XiOA,0,https://yt3.ggpht.com/ytc/AAUvwnh1o8h6NWX9aH2_R1ezF1qiQGq_rGh30T5ktOH-uQ=s176-c-k-c0x00ffffff-no-rj,False
117,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JwvfAkP4-6,"நான் மாஸ்டர் டீசர் தல தோனி version இந்த சேனலில் பதிவு செய்திருக்கிறேன் தயவுசெய்து விருப்பமுள்ளவர்கள் அந்த வீடியோவை பார்க்கவும்
 நன்றி!!!❤❤❤",2 months ago,GT Editz,UCnuQHZh4lvN7jkvf0vLwoKQ,0,https://yt3.ggpht.com/ytc/AAUvwnjHeuiwff_9OOXJmiJ0a_1jCHdl2mGCYD6QFgO8MQ=s176-c-k-c0x00ffffff-no-rj,False
118,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9Jwv8mKdyRM,Don't see my channel name...,2 months ago,Xpert Gamer,UCE3tuplyTHNtzZoSVFfiJCQ,0,https://yt3.ggpht.com/BqfPvPOd43XVX4_ThJtc-HaJ-t2ZFO9ObqIdYANZosv6FloUjejc9MsBQSXwomcuXl-BHOM-6-Y=s176-c-k-c0x00ffffff-no-rj,False
119,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JwtBPCSHIt,Waiting.....,2 months ago,NANDHU EDITZZ,UCv4zDK5PEPbnAqzbp2MIPHA,0,https://yt3.ggpht.com/ytc/AAUvwnjtxkLZLJ82M8VAL-qubGI4PSMhPBhgLr20Ge4B=s176-c-k-c0x00ffffff-no-rj,False
120,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9Jwjj4uIMuL, @Santhiya  yes,2 months ago,Jayaprakash Subramani,UC0oWhaZY1f2TGMrtR6nVjNA,1,https://yt3.ggpht.com/ytc/AAUvwnitibQ_5AVbIdIUqy4mBfomDbaNoKpTm-wGmiT1=s176-c-k-c0x00ffffff-no-rj,False
121,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JwjP-OPq7g,Chulop kiyov mujilaiap,2 months ago,Gp muthu official,UCkRC8eJFswefAUVBDBe_BmQ,0,https://yt3.ggpht.com/ytc/AAUvwnjM23rbmj9QX5RjRYAbUXiAXCWuvteOqS88TlDz=s176-c-k-c0x00ffffff-no-rj,False
122,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JwbWgKryX6,Karnan waiting in big screen,2 months ago,Rajesh M,UCIQazBISLM0PaCjbxxcZCuA,0,https://yt3.ggpht.com/ytc/AAUvwnjlX9V_ApchXyWgNVy6HkAWtwQ8e_7OOcqWCAoOIw=s176-c-k-c0x00ffffff-no-rj,False
123,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9Jw_aOrX730, @TARVIIN DHANUSH  bbbbb,2 months ago,Prince Saxena,UCo0zXdRMlXNdFiVm1S6YMcw,0,https://yt3.ggpht.com/ytc/AAUvwnhMucIehlRLbmlWBOWMeopUWQeLZwAZyZiz=s176-c-k-c0x00ffffff-no-rj,False
124,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JwZiCOY68V,"A SLIPPER SHOT VIDEO FOR HUMAN
See My New Video And Give Your Opinion About That Video Friends",2 months ago,TIPS O TIPS,UC4CGcm4LvGSi0YF5plRa2pQ,0,https://yt3.ggpht.com/ytc/AAUvwngwFOtgdt_xP7DkgPWu9ggCxmj-m9eP9uXNcpjx=s176-c-k-c0x00ffffff-no-rj,False
125,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JwUoTGX7W_,Vera level voice of santhosh narayana,2 months ago,PERIASAMY E20AF040,UCsZK8a-OLWzhzLzOeJjm0Pw,1,https://yt3.ggpht.com/ytc/AAUvwnhtkVj1W1WXJZFBKqCWspyj2whMuRwArvqpPw4e=s176-c-k-c0x00ffffff-no-rj,False
126,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JwULMRQLVM,Idhulam oru song ah da dei ......lusu pakkingala,2 months ago,sri mani,UC7-VZTs3FfBD9b5_1qdqoaQ,0,https://yt3.ggpht.com/ytc/AAUvwngVmWgH69qjfmXqWAxMOQUqB4XXOFaAe2xln23gvQ=s176-c-k-c0x00ffffff-no-rj,False
127,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JwFjdLuQeS,👏👏👏🐎🐅💪💪💪👍,2 months ago,Raj A,UCt5-vFxznwO67VoRPnJOpfA,1,https://yt3.ggpht.com/ytc/AAUvwnjFry1kiUrcCA44jdLynwcsHSUg37HRXAz1KF_k=s176-c-k-c0x00ffffff-no-rj,False
128,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JwFEHqRARJ,Nice,2 months ago,Thala Thalapathy videos,UC3_aV66yCgVC-_kCaANfpOw,1,https://yt3.ggpht.com/ytc/AAUvwnj4bXpYfTOBr0Mh3lzZuBRqQ4Uj2OcuhI7hgovHgQ=s176-c-k-c0x00ffffff-no-rj,False
129,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9JwCoCepBDl,❤❤💙💙💙💙kandaa vara sollunga,2 months ago,Thirupathy Cini,UCyjuPSlSNudXBld5PBoivUQ,1,https://yt3.ggpht.com/ytc/AAUvwngdFjM2p6nK6iQDJOJpxoDhlzlb9ovIuXHTRm8X6Q=s176-c-k-c0x00ffffff-no-rj,False
130,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9K77WMiRLEK,"Check out 'Soham' movie trailer, best visuals on a independent world cinema from India.. check Sushupti Dreams YouTube channel.",2 months ago,Tilak Babu,UCToitna1fuLCLQLPz0V5rew,0,https://yt3.ggpht.com/ytc/AAUvwnjnKh9iAZTSJTXaCmoSGZSyJk94uB0pYynzMtaU=s176-c-k-c0x00ffffff-no-rj,False
131,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9K6c2tiLoXR,Sema song,2 months ago,Jana Karan,UCOBx0_rSyc_CErrCeXN7G-A,0,https://yt3.ggpht.com/ytc/AAUvwniiJ0wNrDR24dQmYr9TJPIADlJzMncgEz_nu0SsmA=s176-c-k-c0x00ffffff-no-rj,False
132,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9K6ZwtZ6BSq,கையோடு எதுக்கு கூட்டி வரணும் கர்ணன் வாழுங்க,2 months ago,Love Minutes,UCZUOE6L3wzBZ2g0kRPAuGrQ,0,https://yt3.ggpht.com/ytc/AAUvwnjUFzwAMBAn-6Boq1Z_GC7NmwD_3duGiSPfBQ=s176-c-k-c0x00ffffff-no-rj,False
133,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9K6CgecMMhw,Double meaning Roast with troll பாக்கணும்ணா வாங்க,2 months ago,complete videos,UCaFpMapWTcGh8JooqoS1Hog,0,https://yt3.ggpht.com/ytc/AAUvwnghuHaasFx-aepi1lekuhB3DDS6JRzJ2pW6xrMC=s176-c-k-c0x00ffffff-no-rj,False
134,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9K68VIOPqyB,Nepali girl I have reacted on this dhanush song please watch it and leave the comments,2 months ago,Anima Shrestha,UCW5mnqgc5yVfG1F1siohr9A,0,https://yt3.ggpht.com/ytc/AAUvwnhGCsI4TTELJAV2Lr-nvNWFzGeAu3EE1fLyQQ7n=s176-c-k-c0x00ffffff-no-rj,False
135,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9K5gz7CvEcX,"P ElumalC
Xz. F
Lm., jk  ,Bbrxb",2 months ago,Ray Sabandal,UCw7DqOsbvuuvQiecN9aG1BQ,0,https://yt3.ggpht.com/ytc/AAUvwnhCjZFuJydguvEabvBRfM8zdx-FmHVsWsxkJFAAqA=s176-c-k-c0x00ffffff-no-rj,False
136,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9K5g5aCfIYf,1st and the other is a great way for a 6 year warranty and are now available in a variety of colours of a few years ago and I have to say,2 months ago,Sharathy B,UCTMbnkYV84lwvz8UGcRPOLA,0,https://yt3.ggpht.com/ytc/AAUvwnjIdIbN6wnOsAy15IXJvaUFSZUTxCxaxY1_V04X=s176-c-k-c0x00ffffff-no-rj,False
137,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9K5g-9zBwd3, @TARVIIN DHANUSH  Warsaw,2 months ago,Sharathy B,UCTMbnkYV84lwvz8UGcRPOLA,0,https://yt3.ggpht.com/ytc/AAUvwnjIdIbN6wnOsAy15IXJvaUFSZUTxCxaxY1_V04X=s176-c-k-c0x00ffffff-no-rj,False
138,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9K5_SYY1k2N," @Indraya seiythi Nalaiya varalaru   Ilayaraja song will have a melody in it, whatever the situation is. This has only powerful emotion start to finish. It keeps upping the emotion step by step.",2 months ago (edited),saravanand,UCvd-pdgLZIsKQ9i2-L4v9Ug,0,https://yt3.ggpht.com/ytc/AAUvwnjQbOD0x6AGVM6CvtK45_RAoJ6IJQUs3MgpLQ=s176-c-k-c0x00ffffff-no-rj,False
139,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9K5D-ZdP6fs,Massive 🎉🎉🎉,2 months ago,Manikandan mani,UCk268pq8234rBkgFnpKXXkA,0,https://yt3.ggpht.com/ytc/AAUvwnjba0WPmyvSKonKqj1KeV-5iS4hFTLaiN98Bh8P=s176-c-k-c0x00ffffff-no-rj,False
140,UgwujTdEPeHgKa6mHGN4AaABAg.9JuSuIKN10a9K5Cs4adt5J,Thalaivara kanda vara sollunga 🙏..😉,2 months ago,Saha vlog's And review's,UCl0YPp57d5HcJgvr1Oapp2A,2,https://yt3.ggpht.com/ytc/AAUvwngUbPOXhOt4qL5IXMk7kyoMbQIy1VsqUX6TeQvc=s176-c-k-c0x00ffffff-no-rj,False
